currency,ticker,date,open_price,high,low,close_price,volume,market_cap
Polygon,MATIC,"Sep 22, 2021",$1.05,$1.23,$1.03,$1.23,"$1,077,491,930","$8,190,009,646"
Polygon,MATIC,"Sep 21, 2021",$1.13,$1.19,$1.02,$1.05,"$1,167,943,054","$6,964,301,401"
Polygon,MATIC,"Sep 20, 2021",$1.31,$1.32,$1.10,$1.13,"$1,277,440,802","$7,492,992,447"
Polygon,MATIC,"Sep 19, 2021",$1.36,$1.37,$1.30,$1.31,"$654,857,399","$8,744,754,197"
Polygon,MATIC,"Sep 18, 2021",$1.42,$1.44,$1.34,$1.37,"$816,580,424","$9,088,654,830"
Polygon,MATIC,"Sep 17, 2021",$1.38,$1.44,$1.30,$1.42,"$1,109,643,018","$9,462,470,594"
Polygon,MATIC,"Sep 16, 2021",$1.42,$1.50,$1.35,$1.38,"$1,223,168,231","$9,203,989,736"
Polygon,MATIC,"Sep 15, 2021",$1.32,$1.42,$1.32,$1.42,"$858,891,824","$9,422,141,505"
Polygon,MATIC,"Sep 14, 2021",$1.25,$1.35,$1.24,$1.32,"$906,693,116","$8,759,684,725"
Polygon,MATIC,"Sep 13, 2021",$1.33,$1.35,$1.20,$1.25,"$962,125,239","$8,299,475,053"
Polygon,MATIC,"Sep 12, 2021",$1.32,$1.37,$1.29,$1.33,"$808,860,700","$8,845,817,240"
Polygon,MATIC,"Sep 11, 2021",$1.30,$1.37,$1.28,$1.32,"$926,297,392","$8,750,903,088"
Polygon,MATIC,"Sep 10, 2021",$1.37,$1.46,$1.27,$1.30,"$1,487,477,154","$8,677,792,167"
Polygon,MATIC,"Sep 09, 2021",$1.29,$1.45,$1.29,$1.37,"$1,705,671,098","$9,094,952,423"
Polygon,MATIC,"Sep 08, 2021",$1.36,$1.38,$1.19,$1.33,"$2,142,597,087","$8,865,417,446"
Polygon,MATIC,"Sep 07, 2021",$1.64,$1.70,$1.13,$1.35,"$2,936,052,984","$9,004,161,851"
Polygon,MATIC,"Sep 06, 2021",$1.68,$1.72,$1.57,$1.64,"$1,604,856,454","$10,929,903,457"
Polygon,MATIC,"Sep 05, 2021",$1.74,$1.80,$1.64,$1.68,"$2,222,482,139","$11,104,723,326"
Polygon,MATIC,"Sep 04, 2021",$1.46,$1.74,$1.45,$1.73,"$2,259,132,026","$11,464,607,886"
Polygon,MATIC,"Sep 03, 2021",$1.45,$1.50,$1.41,$1.46,"$945,475,604","$9,629,370,083"
Polygon,MATIC,"Sep 02, 2021",$1.47,$1.52,$1.43,$1.45,"$1,176,106,004","$9,546,907,569"
Polygon,MATIC,"Sep 01, 2021",$1.34,$1.50,$1.31,$1.47,"$1,549,697,810","$9,570,461,338"
Polygon,MATIC,"Aug 31, 2021",$1.32,$1.42,$1.30,$1.34,"$1,024,769,364","$8,686,403,316"
Polygon,MATIC,"Aug 30, 2021",$1.42,$1.42,$1.31,$1.31,"$852,170,692","$8,510,907,549"
Polygon,MATIC,"Aug 29, 2021",$1.46,$1.48,$1.40,$1.42,"$643,115,451","$9,203,224,390"
Polygon,MATIC,"Aug 28, 2021",$1.52,$1.53,$1.44,$1.46,"$685,991,618","$9,443,737,717"
Polygon,MATIC,"Aug 27, 2021",$1.37,$1.52,$1.35,$1.52,"$992,502,714","$9,816,722,708"
Polygon,MATIC,"Aug 26, 2021",$1.53,$1.55,$1.37,$1.38,"$909,479,259","$8,924,411,907"
Polygon,MATIC,"Aug 25, 2021",$1.48,$1.55,$1.42,$1.53,"$889,188,383","$9,884,462,557"
Polygon,MATIC,"Aug 24, 2021",$1.63,$1.63,$1.44,$1.47,"$1,042,021,630","$9,552,787,630"
Polygon,MATIC,"Aug 23, 2021",$1.62,$1.68,$1.59,$1.62,"$991,583,514","$10,510,132,606"
Polygon,MATIC,"Aug 22, 2021",$1.58,$1.67,$1.56,$1.63,"$1,161,537,492","$10,502,778,102"
Polygon,MATIC,"Aug 21, 2021",$1.55,$1.70,$1.52,$1.58,"$1,570,905,054","$10,236,676,950"
Polygon,MATIC,"Aug 20, 2021",$1.47,$1.57,$1.45,$1.55,"$1,297,684,727","$10,028,512,557"
Polygon,MATIC,"Aug 19, 2021",$1.34,$1.47,$1.30,$1.47,"$996,384,921","$9,489,378,481"
Polygon,MATIC,"Aug 18, 2021",$1.35,$1.41,$1.29,$1.34,"$1,067,665,316","$8,645,108,040"
Polygon,MATIC,"Aug 17, 2021",$1.42,$1.53,$1.34,$1.35,"$1,252,398,476","$8,730,436,321"
Polygon,MATIC,"Aug 16, 2021",$1.47,$1.56,$1.42,$1.43,"$1,227,247,699","$9,219,703,422"
Polygon,MATIC,"Aug 15, 2021",$1.44,$1.48,$1.37,$1.47,"$872,957,127","$9,471,115,312"
Polygon,MATIC,"Aug 14, 2021",$1.51,$1.51,$1.41,$1.44,"$1,077,737,165","$9,311,712,850"
Polygon,MATIC,"Aug 13, 2021",$1.32,$1.51,$1.32,$1.51,"$1,667,275,350","$9,773,028,332"
