currency,ticker,date,open_price,high,low,close_price,volume,market_cap
USD Coin,USDC,"Nov 17, 2021",$1.00,$1.17,$0.998,$0.9999,"$5,185,892,264","$34,419,196,129"
USD Coin,USDC,"Nov 16, 2021",$1.00,$2.35,$0.998,$1.00,"$6,486,127,186","$34,438,997,313"
USD Coin,USDC,"Nov 15, 2021",$0.9997,$1.00,$0.9981,$0.9996,"$4,118,012,760","$34,412,056,738"
USD Coin,USDC,"Nov 14, 2021",$1.00,$1.00,$0.998,$0.9996,"$3,318,788,371","$34,412,186,959"
USD Coin,USDC,"Nov 13, 2021",$0.9998,$1.00,$0.998,$1.00,"$2,806,361,295","$34,452,935,911"
USD Coin,USDC,"Nov 12, 2021",$0.9999,$1.00,$0.998,$0.9993,"$4,901,205,330","$34,400,121,895"
USD Coin,USDC,"Nov 11, 2021",$0.9996,$1.00,$0.9983,$0.9999,"$5,770,365,511","$34,419,380,137"
USD Coin,USDC,"Nov 10, 2021",$1.00,$1.00,$0.998,$0.9995,"$8,390,821,902","$34,407,916,105"
USD Coin,USDC,"Nov 09, 2021",$0.9998,$1.00,$0.9997,$1.00,"$5,510,084,775","$34,644,691,101"
USD Coin,USDC,"Nov 08, 2021",$1.00,$1.00,$0.9997,$0.9998,"$5,334,534,827","$34,340,631,539"
USD Coin,USDC,"Nov 07, 2021",$1.00,$1.00,$0.9999,$1.00,"$3,580,619,669","$34,343,466,491"
USD Coin,USDC,"Nov 06, 2021",$1.00,$1.00,$0.9997,$1.00,"$3,805,073,877","$34,230,082,628"
USD Coin,USDC,"Nov 05, 2021",$1.00,$1.00,$1,$1.00,"$3,901,573,705","$33,939,729,943"
USD Coin,USDC,"Nov 04, 2021",$1.00,$1.00,$0.9999,$1.00,"$4,626,163,402","$33,733,503,397"
USD Coin,USDC,"Nov 03, 2021",$0.9999,$1.00,$0.9995,$1.00,"$4,700,643,650","$33,615,607,746"
USD Coin,USDC,"Nov 02, 2021",$0.9998,$1.00,$0.9993,$0.9999,"$4,521,578,460","$33,352,731,218"
USD Coin,USDC,"Nov 01, 2021",$0.9996,$1.00,$0.9991,$0.9999,"$4,358,098,743","$33,269,412,394"
USD Coin,USDC,"Oct 31, 2021",$1.00,$1.00,$0.9989,$0.9997,"$3,903,073,032","$33,171,892,682"
USD Coin,USDC,"Oct 30, 2021",$0.9999,$1.00,$0.9996,$1.00,"$3,902,638,718","$33,065,596,789"
USD Coin,USDC,"Oct 29, 2021",$0.9999,$1.00,$0.9994,$0.9998,"$4,731,131,108","$32,896,230,028"
USD Coin,USDC,"Oct 28, 2021",$1.00,$1.00,$0.9996,$0.9999,"$5,988,045,784","$32,728,125,216"
USD Coin,USDC,"Oct 27, 2021",$1.00,$1.00,$0.9994,$1.00,"$5,829,428,897","$32,595,877,699"
USD Coin,USDC,"Oct 26, 2021",$0.9996,$1.00,$0.9995,$1.00,"$3,626,626,200","$32,514,225,378"
USD Coin,USDC,"Oct 25, 2021",$1.00,$1.00,$0.9993,$0.9997,"$2,881,886,893","$32,489,370,565"
USD Coin,USDC,"Oct 24, 2021",$1.00,$1.00,$0.9993,$1.00,"$2,877,560,293","$32,598,764,545"
USD Coin,USDC,"Oct 23, 2021",$1.00,$1.00,$1,$1.00,"$2,934,215,247","$32,582,792,876"
USD Coin,USDC,"Oct 22, 2021",$1.00,$1.00,$0.9995,$1.00,"$3,886,103,505","$32,392,590,607"
USD Coin,USDC,"Oct 21, 2021",$0.9996,$1.00,$0.9994,$1.00,"$4,933,838,154","$32,295,726,591"
USD Coin,USDC,"Oct 20, 2021",$1,$1.00,$0.9995,$0.9996,"$3,641,553,954","$32,354,261,360"
USD Coin,USDC,"Oct 19, 2021",$1.00,$1.00,$0.9996,$0.9999,"$3,317,029,545","$32,216,464,474"
USD Coin,USDC,"Oct 18, 2021",$1.00,$1.00,$0.9995,$1.00,"$3,349,379,834","$32,684,542,304"
USD Coin,USDC,"Oct 17, 2021",$0.9999,$1.00,$0.9995,$1.00,"$2,647,518,203","$32,806,986,014"
USD Coin,USDC,"Oct 16, 2021",$0.9992,$1.00,$0.9992,$1,"$2,886,818,679","$32,769,271,351"
USD Coin,USDC,"Oct 15, 2021",$0.9997,$1.00,$0.9992,$0.9992,"$4,289,629,016","$32,734,586,021"
USD Coin,USDC,"Oct 14, 2021",$1.00,$1.00,$0.9997,$0.9997,"$3,161,139,708","$32,803,029,242"
USD Coin,USDC,"Oct 13, 2021",$1.00,$1.00,$0.9995,$1.00,"$3,067,360,744","$32,807,107,600"
USD Coin,USDC,"Oct 12, 2021",$1.00,$1.00,$0.9998,$1,"$3,375,680,364","$32,965,716,044"
USD Coin,USDC,"Oct 11, 2021",$1.00,$1.00,$0.9995,$1.00,"$2,971,560,705","$33,194,654,372"
USD Coin,USDC,"Oct 10, 2021",$0.9998,$1.00,$0.9991,$1.00,"$2,553,564,243","$33,174,239,300"
USD Coin,USDC,"Oct 09, 2021",$0.9999,$1.00,$0.9997,$0.9999,"$2,005,512,526","$32,962,651,033"
USD Coin,USDC,"Oct 08, 2021",$1.00,$1.00,$0.9995,$0.9998,"$2,716,836,270","$32,896,966,759"
USD Coin,USDC,"Oct 07, 2021",$1,$1.00,$0.9993,$1.00,"$3,128,456,280","$32,658,564,782"
USD Coin,USDC,"Oct 06, 2021",$0.9998,$1.00,$0.9991,$1,"$3,358,844,472","$32,444,978,081"
USD Coin,USDC,"Oct 05, 2021",$0.9994,$1.00,$0.9992,$0.9998,"$2,723,328,431","$32,367,230,102"
USD Coin,USDC,"Oct 04, 2021",$0.9996,$1.00,$0.9991,$0.9994,"$2,886,834,627","$32,165,722,525"
USD Coin,USDC,"Oct 03, 2021",$0.9997,$1.00,$0.9992,$0.9997,"$2,262,697,516","$32,215,973,732"
USD Coin,USDC,"Oct 02, 2021",$0.9996,$1.00,$0.9994,$0.9998,"$2,517,695,174","$32,114,373,984"
USD Coin,USDC,"Oct 01, 2021",$1.00,$1.00,$0.9995,$0.9995,"$3,489,367,696","$31,894,088,113"
USD Coin,USDC,"Sep 30, 2021",$1.00,$1.00,$0.9996,$1.00,"$3,038,068,264","$31,516,505,614"
USD Coin,USDC,"Sep 29, 2021",$1.00,$1.00,$0.9998,$1.00,"$3,096,200,242","$31,403,451,376"
USD Coin,USDC,"Sep 28, 2021",$1.00,$1.00,$1.00,$1.00,"$3,234,280,358","$31,166,324,337"
USD Coin,USDC,"Sep 27, 2021",$1.00,$1.00,$0.9997,$1.00,"$3,153,527,155","$31,149,349,305"
USD Coin,USDC,"Sep 26, 2021",$1.00,$1.00,$1.00,$1.00,"$3,719,002,400","$31,087,854,743"
USD Coin,USDC,"Sep 25, 2021",$1.00,$1.00,$0.9998,$1.00,"$3,005,798,209","$30,827,790,150"
USD Coin,USDC,"Sep 24, 2021",$1.00,$1.00,$0.9996,$1.00,"$4,132,538,967","$30,692,894,331"
USD Coin,USDC,"Sep 23, 2021",$0.9996,$1.00,$0.9995,$1.00,"$2,989,210,780","$30,324,405,125"
USD Coin,USDC,"Sep 22, 2021",$1.00,$1.00,$0.9995,$0.9996,"$3,905,266,045","$30,043,634,857"
USD Coin,USDC,"Sep 21, 2021",$1.00,$1.00,$1.00,$1.00,"$5,165,987,150","$29,751,605,606"
USD Coin,USDC,"Sep 20, 2021",$1.00,$1.00,$1.00,$1.00,"$5,202,372,291","$29,399,011,474"
USD Coin,USDC,"Sep 19, 2021",$0.9994,$1.00,$0.9981,$1.00,"$2,034,748,121","$29,443,458,705"
USD Coin,USDC,"Sep 18, 2021",$0.9998,$1.00,$0.999,$0.9994,"$2,210,179,953","$29,361,887,022"
USD Coin,USDC,"Sep 17, 2021",$1.00,$1.00,$0.9997,$0.9998,"$2,793,493,277","$29,278,648,589"
